spec_code,Species,stock_code,MaxLengthTL_estimate,Troph_estimate,seTroph_estimate,a_estimate,sd_log10a_estimate,b_estimate,sd_b_estimate,K_estimate,ComDepthMin_estimate,ComDepthMax_estimate,DepthMin_estimate,DepthMax_estimate,PredPreyRatioMin_estimate,PredPreyRatioMax_estimate,TempPrefMin_estimate,TempPrefMean_estimate,TempPrefMax_estimate,FeedingPath_estimate,MaxLengthSL_estimate,to_matrix,mean_temp_matrix,Life_span_matrix,Generation_time_matrix,tm_matrix,E_matrix,Resilience_matrix,QB_matrix,BodyShapeI_morphdat,OperculumPresent_morphdat,LLinterrupted_morphdat,Notched_morphdat,DorsalSoftRaysMin_morphdat,DorsalSoftRaysMax_morphdat,Genus_species,FBname_species,Fresh_species,Brack_species,Saltwater_species,DemersPelag_species,AirBreathing_species,Vulnerability_species,PriceCateg_species,Dangerous_species,Electrogenic_species,PD50_species
6453,Cephalopholis sexmaculata,6775,50,4,0.6600000262260437,0.0123027004301548,0.16599999368190765,3.0399999618530273,0.08420000225305557,0.2199999988079071,16,73,0,150,5.46797813364317,54.3045303413741,23.7,27.2,28.5,pelagic,39.779998779296875,-0.3781912041377502,25,7.955140113830566,2.374969959259033,1.899999976158142,0.5,Medium; decline threshold 0.95,5.7,fusiform / normal,-1,FALSE,0,14,16,Cephalopholis,Sixblotch hind,0,0,1,reef-associated,WaterAssumed,33.23,very high,harmless,no special ability,0.5
6458,Dermatolepis striolata,6780,85,4.03000020980835,0.6700000166893005,0.01122019998729229,0.16099999845027924,3.0399999618530273,0.08269999921321869,0.12999999523162842,2,9,1,15,4.72852490145478,52.8060211546935,26.1,27.3,28.8,pelagic,68.7699966430664,-0.98,25,22.100000381469727,6.912099838256836,4.800000190734863,0.5,Low; decline threshold 0.85,5,fusiform / normal,-1,FALSE,0,18,19,Dermatolepis,Smooth grouper,0,0,1,reef-associated,WaterAssumed,58.27,very high,harmless,no special ability,0.625
6465,Epinephelus coioides,6787,120,4.03000020980835,0.6200000047683716,0.01148150023072958,0.02759999968111515,3.0399999618530273,0.011699999682605267,0.1899999976158142,11,50,1,100,4.20371465033643,52.3119075684073,24.4,28.1,29.1,benthic,100.12999725341797,-0.7462662604097976,23.5,17.21780014038086,5.433010101318359,3.6390600204467773,0.5,Medium; decline threshold 0.95,4.3,fusiform / normal,-1,FALSE,0,13,16,Epinephelus,Orange-spotted grouper,0,1,1,reef-associated,WaterAssumed,57.51,high,harmless,no special ability,0.5
6468,Epinephelus lanceolatus,6790,270,4,0.6000000238418579,0.01148150023072958,0.16300000250339508,3.0399999618530273,0.08399999886751175,0.05000000074505806,22,50,1,200,3.14166015400961,54.3045303413741,24.3,28.1,29.1,pelagic,221.39999389648438,-1.94,25,58.099998474121094,20.453800201416016,10.800000190734863,0.5,Very low; decline threshold 0.70,2.5,fusiform / normal,-1,FALSE,-1,14,16,Epinephelus,Giant grouper,0,1,1,reef-associated,WaterAssumed,85.41,very high,traumatogenic,no special ability,0.5
6473,Epinephelus polyphekadion,6795,109.80000305175781,3.990000009536743,0.44999998807907104,0.01148150023072958,0.029100000858306885,3.0399999618530273,0.01209999993443489,0.12999999523162842,5,26,0,50,4.29311779889003,54.8106501435774,24.5,27.6,28.9,benthic,90,-0.7865710860094014,25,15.88010025024414,4.7516398429870605,3.67930006980896,0.5,Medium; decline threshold 0.95,5.9,fusiform / normal,-1,FALSE,-1,14,15,Epinephelus,Camouflage grouper,0,0,1,reef-associated,WaterAssumed,52.06,very high,reports of ciguatera poisoning,no special ability,0.5
6479,Saurida tumbil,6801,66.5999984741211,4.400000095367432,0.2800000011920929,0.0053703198209404945,0.032999999821186066,3.119999885559082,0.021700000390410423,0.3100000023841858,20,60,2.0446451288084417,700,3.35663519078304,78.108245702436,18.4,27.9,29.1,pelagic,57.36000061035156,-0.23695173884107457,28,4.487460136413574,1.2891299724578857,1.1158100366592407,0.5,High; decline threshold 0.99,9.6,elongated,-1,FALSE,0,11,13,Saurida,Greater lizardfish,0,0,1,reef-associated,WaterAssumed,28.23,very high,harmless,no special ability,0.5
6482,Taeniurops meyeni,6804,330,4.199999809265137,0.6899999976158142,0.00446684006601572,0.1899999976158142,3.119999885559082,0.0997999981045723,0.5696676166531842,20,60,1,500,0.541820814335875,74.7195103319997,23.3,28,29.1,benthic,330,-0.45573633178998013,25,6.899145602075,2.459846693780071,1.9217499833978395,0.5,"Please enter values for K, tmax.",2.2,other,0,FALSE,0,24.156188488295072,26.49487358390074,Taeniurops,Round ribbontail ray,0,0,1,reef-associated,WaterAssumed,76.55,low,venomous,no special ability,0.75
6488,Enchelycore bayeri,6810,70,4.5,0.800000011920929,4.897789913229644e-4,0.1550000011920929,3.259999990463257,0.08380000293254852,0.1899999976158142,1,20,0,64,3.32242995683952,73.0317375041252,24.9,27.7,28.9,pelagic,69.160003662109375,-0.7,25,15.100000381469727,4.629670143127441,3.4000000953674316,0.5,Medium; decline threshold 0.95,5.7,eel-like,0,FALSE,0,0,0,Enchelycore,Bayer's moray,0,0,1,reef-associated,WaterAssumed,47.98,medium,traumatogenic,no special ability,0.5001000165939331
6490,Enchelycore schismatorhynchus,6812,120,4.610000133514404,0.8299999833106995,4.1686900658532977e-4,0.11599999666213989,3.25,0.07150000333786011,0.10999999940395355,8,21,5,35,3.26268196010854,66.9075001483796,26.4,28,29,pelagic,98.4000015258789,-1.07,25,26.200000762939453,8.512960433959961,5.400000095367432,0.5,Low; decline threshold 0.85,6,eel-like,0,FALSE,0,0,0,Enchelycore,White-marginated fin moray,0,0,1,reef-associated,WaterAssumed,66.78,medium,harmless,no special ability,0.5001000165939331
6493,Gymnothorax buroensis,6815,38.70000076293945,3.8399999141693115,0.6499999761581421,7.079460192471743e-4,0.09619999676942825,3.319999933242798,0.06340000033378601,0.3199999928474426,2,13,0,25,3.98379282179378,116.413169559732,25.5,28.4,29.3,benthic,37.86000061035156,-0.48,25,8.899999618530273,2.55430006980896,2.200000047683716,0.5,High; decline threshold 0.99,11,eel-like,0,FALSE,0,0,0,Gymnothorax,Latticetail moray,0,1,1,reef-associated,WaterAssumed,33.75,medium,harmless,no special ability,0.5
6504,Pomacanthus imperator,6825,48.79999923706055,2.930000066757202,0.05000000074505806,0.017378000542521477,0.13300000131130219,2.880000114440918,0.08049999922513962,0.07000000029802322,11,50,1,100,15.6042470499968,770.275180221947,24.6,27.9,29,benthic,40,-2.4094317422027696,25.5,42.36669921875,12.110699653625488,9.740559577941895,0.5,Low; decline threshold 0.85,12.5,short and / or deep,-1,FALSE,0,17,21,Pomacanthus,Emperor angelfish,0,0,1,reef-associated,WaterAssumed,67.79,high,harmless,no special ability,0.5001000165939331
6507,Sargocentron spiniferum,6828,56.61000061035156,3.5999999046325684,0.38999998569488525,0.017378000542521477,0.0494999997317791,2.9700000286102295,0.02539999969303608,0.23000000417232513,13,60,0,122,4.87395181318064,202.394589823411,24.4,27.8,29,pelagic,46.41999816894531,-0.624084420061049,25,12.419400215148926,3.6840898990631104,2.92726993560791,0.5,Medium; decline threshold 0.95,6.2,fusiform / normal,-1,FALSE,-1,14,16,Sargocentron,Sabre squirrelfish,0,0,1,reef-associated,WaterAssumed,39.99,medium,reports of ciguatera poisoning,no special ability,0.5
6514,Chaetodon austriacus,6835,15.859999656677246,3.3399999141693115,0.6100000143051147,0.02290870063006878,0.15700000524520874,3,0.0860000029206276,0.8999999761581421,2,9,1,15,7.85808319017332,121.690915923729,24.6,27.3,29.3,benthic,13,-0.22515122256328401,25,3.108180046081543,1.2456799745559692,0.9140210151672363,0.5,High; decline threshold 0.99,16.5,short and / or deep,-1,TRUE,0,20,21,Chaetodon,Blacktail butterflyfish,0,0,1,reef-associated,WaterAssumed,15.04,unknown,harmless,no special ability,0.5
6526,Arothron stellatus,6847,120,3.6500000953674316,0.2199999988079071,0.05011869966983795,0.10999999940395355,2.859999895095825,0.06859999895095825,0.15000000596046448,8,31,3,58,4.66233094876282,174.343291356239,22.4,27.8,29,benthic,99.36000061035156,-0.77,25,19.200000762939453,6.257500171661377,4,0.5,Low; decline threshold 0.85,3.6,short and / or deep,0,FALSE,0,10,12,Arothron,Stellate puffer,0,1,1,reef-associated,WaterAssumed,61.07,very high,poisonous to eat,no special ability,0.5
6549,Centropyge multispinis,6870,14,2.7899999618530273,0.3100000023841858,0.02951209992170334,0.18199999630451202,2.890000104904175,0.09849999845027924,0.4300000071525574,4,16,1,30,13.801103011223,557.33257168369,25,28.2,29.2,benthic,11.180000305175781,-0.46,25,6.5,2.5267300605773926,1.899999976158142,0.5,High; decline threshold 0.99,37.2,short and / or deep,-1,FALSE,0,15,17,Centropyge,Dusky angelfish,0,0,1,reef-associated,WaterAssumed,27.89,high,harmless,no special ability,0.5
6552,Diodon liturosus,6873,65,3.5,0.3700000047683716,0.04786299914121628,0.19900000095367432,2.819999933242798,0.1080000028014183,0.20999999344348907,15,30,1,90,5.32724181434293,279.228414881974,24.7,28.1,29.1,benthic,54.11000061035156,-0.64,25,13.600000381469727,4.152450084686279,3.0999999046325684,0.5,Medium; decline threshold 0.95,5.9,short and / or deep,0,FALSE,0,14,16,Diodon,Black-blotched porcupinefish,0,0,1,reef-associated,WaterAssumed,44,unknown,reports of ciguatera poisoning,no special ability,0.5313000082969666
6555,Ostracion cubicum,6876,45,3.259999990463257,0.3499999940395355,0.05495410040020943,0.0997999981045723,2.75,0.07020000368356705,0.9607999390928915,1,50,1,280,5.97407059342501,418.042121991095,24.5,28,29,benthic,37.060001373291016,-0.2498718517839167,25,3.467219728980162,1.2372083214123135,0.9957401496533523,0.5,"Please enter values for K, tmax.",6.4,short and / or deep,0,FALSE,0,8,9,Ostracion,Yellow boxfish,0,0,1,reef-associated,WaterAssumed,23.35,high,harmless,no special ability,0.5019999742507935
6568,Pseudanthias squamipinnis,6889,15,3.4000000953674316,0.44999998807907104,0.018620900809764862,0.14499999582767487,2.9600000381469727,0.08789999783039093,0.6000000238418579,5,35,0,55,7.82892896885955,110.427085306918,24.3,27.6,28.9,pelagic,10.380000114440918,-0.31577208492054776,24,4.6676201820373535,1.7980300188064575,1.3147200345993042,0.5,High; decline threshold 0.99,13.1,fusiform / normal,0,FALSE,0,15,17,Pseudanthias,Sea goldie,0,0,1,reef-associated,WaterAssumed,22.97,very high,harmless,no special ability,0.5
6572,Pygoplites diacanthus,6893,30.5,2.690000057220459,0,0.02951209992170334,0.18199999630451202,2.890000104904175,0.09849999845027924,0.20999999344348907,11,54,0,110,17.6146041839865,798.435480354522,24.6,27.8,29,benthic,25,-0.8155624402414445,25,14.184399604797363,3.920340061187744,3.700000047683716,0.5,Low; decline threshold 0.85,10.5,short and / or deep,-1,FALSE,0,17,19,Pygoplites,Regal angelfish,0,0,1,reef-associated,WaterAssumed,37.72,high,harmless,no special ability,1
6573,Sargocentron ittodai,6894,20,3.549999952316284,0.6000000238418579,0.01698240078985691,0.164000004529953,2.9600000381469727,0.08579999953508377,0.8799999952316284,5,70,5,190,5.09595217218963,237.298413787098,24.7,27.9,29,benthic,16.979999542236328,-0.2,25,3.200000047683716,1.2009299993515015,0.8999999761581421,0.5,High; decline threshold 0.99,12,fusiform / normal,-1,FALSE,-1,13,14,Sargocentron,Samurai squirrelfish,0,0,1,reef-associated,WaterAssumed,15.39,medium,venomous,no special ability,0.5
6594,Arothron reticularis,6916,54.900001525878906,3.440000057220459,0.47999998927116394,0.030199499800801277,0.13899999856948853,2.890000104904175,0.07999999821186066,0.3199999928474426,3,14,1,25,5.6165820285751,338.254662212129,25.1,28.6,29.3,benthic,45,-0.46,25,8.899999618530273,2.602869987487793,2.0999999046325684,0.5,High; decline threshold 0.99,13,short and / or deep,0,FALSE,0,10,10,Arothron,Reticulated pufferfish,0,1,1,reef-associated,WaterAssumed,41.73,very high,poisonous to eat,no special ability,0.5
6605,Ostorhinchus fasciatus,6925,12.600000381469727,3.630000114440918,0.5199999809265137,0.012022599577903748,0.10599999874830246,3.109999895095825,0.06679999828338623,0.7799999713897705,15,30,2,128,7.3623948840298,79.9944422530265,24.6,28.1,29,pelagic,10.420000076293945,-0.26,25,3.5999999046325684,1.425029993057251,1.100000023841858,0.5,High; decline threshold 0.99,13.6,short and / or deep,-1,FALSE,0,9,9,Ostorhinchus,Broadbanded cardinalfish,0,0,1,reef-associated,WaterAssumed,17.67,high,harmless,no special ability,0.5
6616,Nemateleotris decora,6936,9,3.049999952316284,0.1899999976158142,0.0038904501125216484,0.17100000381469727,3.119999885559082,0.09000000357627869,1.1210836663190817,25,70,25,100,8.68608108272543,234.347136996985,23.4,26.9,28.5,pelagic,7.429999828338623,-0.22294886955229024,25,3.027283055445899,1.1764014580877964,0.9210245704061331,0.5,"Please enter values for K, tmax.",19.5,elongated,0,FALSE,0,27,32,Nemateleotris,Elegant firefish,0,0,1,reef-associated,WaterAssumed,10,unknown,harmless,no special ability,0.5625
6622,Stethojulis trilineata,6943,16.5,3.2100000381469727,0.2800000011920929,0.010232900269329548,0.12600000202655792,3.0999999046325684,0.07660000026226044,1.100000023841858,2,11,0,20,7.95077041141109,155.9589986267,26.7,28.7,29.3,benthic,13.649999618530273,-0.17425051428063687,27,2.5530200004577637,1.000480055809021,0.742093026638031,0.5,High; decline threshold 0.99,15.2,fusiform / normal,-1,FALSE,0,11,11,Stethojulis,Three-lined rainbowfish,0,0,1,reef-associated,WaterAssumed,12.72,very high,harmless,no special ability,0.5009999871253967
6625,Sargocentron rubrum,6944,32,3.5799999237060547,0.3059999942779541,0.017782799899578094,0.042899999767541885,2.950000047683716,0.023900000378489494,0.7200000286102295,9,43,1,84,4.96157764054555,215.513386599622,25,28.1,29,benthic,27.190000534057617,-0.14170227346824577,21.299999237060547,2.400670051574707,0.776095986366272,0.641743004322052,0.5,High; decline threshold 0.99,8,fusiform / normal,0,FALSE,-1,12,14,Sargocentron,Redcoat,0,0,1,reef-associated,WaterAssumed,16.59,medium,venomous,no special ability,0.5
6630,Abudefduf vaigiensis,6950,20,2.569999933242798,0.4000000059604645,0.02511890046298504,0.11500000208616257,3.0199999809265137,0.07180000096559525,0.8500000238418579,1,8,0,15,28.3645130757165,1220.54656901312,21.9,28.2,29.3,benthic,15.09000015258789,-0.21368835526797986,27,3.3157200813293457,1.2600500583648682,0.9253889918327332,0.5,High; decline threshold 0.99,35.6,short and / or deep,-1,TRUE,0,12,14,Abudefduf,Indo-Pacific sergeant,0,0,1,reef-associated,WaterAssumed,15.82,unknown,reports of ciguatera poisoning,no special ability,0.5
6633,Stethojulis interrupta,6953,15.600000381469727,3.369999885559082,0.30000001192092896,0.009772369638085365,0.125,3.059999942779541,0.07670000195503235,0.6100000143051147,2,10,1,18,7.93911662335316,115.805660092505,24.3,28.4,29.2,benthic,13.319999694824219,-0.31,25,4.599999904632568,1.792870044708252,1.2999999523162842,0.5,High; decline threshold 0.99,14,fusiform / normal,-1,FALSE,0,11,11,Stethojulis,Cutribbon wrasse,0,0,1,reef-associated,WaterAssumed,22.77,very high,harmless,no special ability,0.5009999871253967
6635,Cantherhines pardalis,6955,25,3.5,0.3700000047683716,0.015848899260163307,0.11900000274181366,2.930000066757202,0.07569999992847443,0.4000000059604645,2,11,0,20,5.32724181434293,279.228414881974,24.7,28.2,29.3,benthic,23.260000228881836,-0.43,25,7.099999904632568,1.9379500150680542,1.7999999523162842,0.5,High; decline threshold 0.99,9,short and / or deep,0,FALSE,0,32,36,Cantherhines,Honeycomb filefish,0,0,1,reef-associated,WaterAssumed,29.29,high,harmless,no special ability,0.5001999735832214
6654,Conger cinereus,6974,140,4.340000152587891,0.4790000021457672,5.888440064154565e-4,0.12399999797344208,3.2100000381469727,0.07760000228881836,0.12999999523162842,8,40,0,80,3.37028741067481,80.9870890698461,23.7,27.7,29,pelagic,138.10000610351563,-0.86,25,22.200000762939453,7.342450141906738,4.5,0.5,Low; decline threshold 0.85,5.5,eel-like,0,FALSE,0,3.088590131834883,3.259340968101061,Conger,Longfin African conger,0,1,1,reef-associated,WaterAssumed,67.74,medium,harmless,no special ability,0.5
6663,Halichoeres nebulosus,6983,12,3.3399999141693115,0.23999999463558197,0.009772369638085365,0.164000004529953,3.0799999237060547,0.08760000020265579,0.7799999713897705,5,21,1,40,8.00218572824271,121.690915923729,24.7,27.8,29,benthic,9.710000038146973,-0.26,17,3.5999999046325684,1.4208600521087646,1.100000023841858,0.5,High; decline threshold 0.99,10.8,fusiform / normal,-1,FALSE,0,11,11,Halichoeres,Nebulous wrasse,0,0,1,reef-associated,WaterAssumed,17.67,very high,harmless,no special ability,0.5
6669,Cheilodipterus arabicus,6989,21.959999084472656,3.5,0.5,0.01122019998729229,0.16899999976158142,3.069999933242798,0.09220000356435776,0.4699999988079071,5,15,3,25,7.37680790427581,95.2320915949854,25,27.8,29,benthic,18,-0.39,25,6,2.286679983139038,1.7000000476837158,0.5,High; decline threshold 0.99,12.8,fusiform / normal,0,FALSE,0,9.572122454334407,9.956572678121766,Cheilodipterus,Tiger cardinal,0,0,1,reef-associated,WaterAssumed,28.46,high,harmless,no special ability,0.5
6498,Gymnothorax hepaticus,6990,100,4.090000152587891,0.6499999761581421,4.6773499343544245e-4,0.14000000059604645,3.2799999713897705,0.07930000126361847,0.12999999523162842,3,16,0,30,3.48284268945251,93.0117741815722,26.1,28.7,29.3,pelagic,82,-0.94,25,22.100000381469727,7.067440032958984,4.699999809265137,0.5,Low; decline threshold 0.85,10.1,eel-like,0,FALSE,0,0,0,Gymnothorax,Liver-colored moray eel,0,0,1,reef-associated,WaterAssumed,59.14,medium,harmless,no special ability,0.5
6672,Amanses scopas,6993,20,2.859999895095825,0.4000000059604645,0.019498400390148163,0.16300000250339508,2.930000066757202,0.09109999984502792,0.5,2,10,0,18,11.4028555709744,2093.50492496872,24.9,28.3,29.3,benthic,16.399999618530273,-0.36,25,5.599999904632568,2.105639934539795,1.5,0.5,High; decline threshold 0.99,26.5,short and / or deep,0,FALSE,0,26,29,Amanses,Broom filefish,0,0,1,reef-associated,WaterAssumed,24.95,unknown,harmless,no special ability,1
6675,Amblygobius albimaculatus,6996,21.959999084472656,3.299999952316284,0.05999999865889549,0.010232900269329548,0.16699999570846558,3.009999990463257,0.09099999815225601,0.3499999940395355,11,16,10,20,23.4881619740371,1024.57898228555,24.6,28.4,29.3,benthic,18,-0.54,25,8,3.0543999671936035,2.200000047683716,0.5,High; decline threshold 0.99,43.7,fusiform / normal,0,FALSE,0,13,15,Amblygobius,Butterfly goby,0,1,1,reef-associated,WaterAssumed,33.8,very high,harmless,no special ability,0.5
6926,Choerodon robustus,7247,35,3.799999952316284,0.28999999165534973,0.019498400390148163,0.16200000047683716,3,0.09719999879598618,0.28999999165534973,44,61,40,80,7.16885665299266,119.667034845107,23,27.3,28.3,benthic,28.469999313354492,-0.54,25,9.800000190734863,2.7984800338745117,2.4000000953674316,0.5,Medium; decline threshold 0.95,8.6,fusiform / normal,0,FALSE,0,8,8,Choerodon,Robust tuskfish,0,0,1,reef-associated,WaterAssumed,34.51,very high,harmless,no special ability,0.5
6945,Pseudanthias cichlops,7266,11.59000015258789,3.359999895095825,0.4399999976158142,0.014125400222837925,0.18000000715255737,3,0.10000000149011612,0.75,22,31,20,40,7.98109298487602,113.960964561367,24.2,28,28.5,pelagic,9.5,-0.29,25,3.700000047683716,1.545259952545166,1.2000000476837158,0.5,High; decline threshold 0.99,41.6,fusiform / normal,0,FALSE,0,14.056889346524766,15.057946977871664,Pseudanthias,Orangehead anthias,0,0,1,reef-associated,WaterAssumed,19.02,very high,harmless,no special ability,0.5
7188,Arothron immaculatus,7300,37.5,3.319999933242798,0.23999999463558197,0.03311309963464737,0.10400000214576721,2.819999933242798,0.06549999862909317,0.44999998807907104,5,17,3,30,22.7083644910321,3707.76729408897,24.3,28.5,29.3,benthic,29.149999618530273,-0.34,25,6.300000190734863,1.8095899820327759,1.600000023841858,0.5,High; decline threshold 0.99,21.1,short and / or deep,0,FALSE,0,9,11,Arothron,Immaculate puffer,0,1,1,reef-associated,WaterAssumed,28.49,very high,poisonous to eat,no special ability,0.5
7190,Siokunichthys herrei,7308,9.270000457763672,3.240000009536743,0.44999998807907104,3.467370115686208e-4,0.1809999942779541,3.190000057220459,0.09549999982118607,1.559999942779541,1,10,0,37,6.74368327687781,607.352211984254,25.4,28.4,29.3,benthic,7.599999904632568,-0.14,25,1.7999999523162842,0.7728430032730103,0.6000000238418579,0.5,High; decline threshold 0.99,47.6,eel-like,0,FALSE,0,27,31,Siokunichthys,Herre's pipefish,0,0,1,demersal,WaterAssumed,10,unknown,harmless,no special ability,0.5156000256538391
7194,Siokunichthys bentuviai,7319,7.440000057220459,3.2100000381469727,0.44999998807907104,3.467370115686208e-4,0.1809999942779541,3.190000057220459,0.09549999982118607,1.9199999570846558,2,6,1,10,6.95337604948384,663.812283968472,28.5,28.9,29.2,benthic,6.099999904632568,-0.12,25,1.399999976158142,0.6262570023536682,0.5,0.5,High; decline threshold 0.99,54,eel-like,0,FALSE,0,24,28,Siokunichthys,Barred xenia-pipefish,0,0,1,reef-associated,WaterAssumed,10,unknown,harmless,no special ability,0.5156000256538391
7195,Amblyeleotris steinitzi,7324,15.859999656677246,3.4000000953674316,0.36000001430511475,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,0.47999998927116394,6,23,2,43,7.71141423307619,102.372912168399,25.2,27.7,29,benthic,13,-0.42,25,5.800000190734863,2.2943999767303467,1.7000000476837158,0.5,High; decline threshold 0.99,34.4,elongated,0,FALSE,0,12,12,Amblyeleotris,Steinitz' prawn-goby,0,1,1,reef-associated,WaterAssumed,27.68,very high,harmless,no special ability,0.5
7196,Amblyeleotris wheeleri,7325,12.199999809265137,3.3499999046325684,0.3499999940395355,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,0.6100000143051147,5,15,5,40,7.94616116978384,112.169124857551,25.5,28.4,29.3,benthic,10,-0.35,25,4.599999904632568,1.8624500036239624,1.399999976158142,0.5,High; decline threshold 0.99,40.2,elongated,0,FALSE,0,12,12,Amblyeleotris,Gorgeous prawn-goby,0,0,1,reef-associated,WaterAssumed,23.74,very high,harmless,no special ability,0.5
7200,Asterropteryx semipunctata,7330,6.5,2.359999895095825,0,0.009999999776482582,0.10300000011920929,3.1600000858306885,0.06700000166893005,1.7899999618530273,3,11,1,20,60.2248579271252,2440.56805008223,24.7,28.2,29.3,benthic,4.820000171661377,-0.146470580535504,25,1.6800099611282349,0.7483950257301331,0.566735029220581,0.5,High; decline threshold 0.99,78,elongated,0,FALSE,0,9,11,Asterropteryx,Starry goby,0,0,1,reef-associated,WaterAssumed,10,very high,harmless,no special ability,0.5019999742507935
7201,Bathygobius fuscus,7331,12,3.4200000762939453,0.5600000023841858,0.010232900269329548,0.16699999570846558,3.009999990463257,0.09099999815225601,0.6200000047683716,0,4,0,6,7.90942255009741,107.08122617311,24.9,28.4,29.3,pelagic,9.569999694824219,-0.33,25,4.5,1.7846299409866333,1.2999999523162842,0.5,High; decline threshold 0.99,16.3,fusiform / normal,0,FALSE,0,9,9,Bathygobius,Dusky frillgoby,1,1,1,reef-associated,WaterAssumed,22.52,very high,harmless,no special ability,0.5
7205,Bryaninops natans,7335,2.5,3.0399999618530273,0.3199999928474426,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,2.630000114440918,9,18,7,27,8.95521514025432,234.347136996985,25.3,28.2,29.3,pelagic,2.1500000953674316,-0.11,25,1,0.5126649737358093,0.4000000059604645,0.5,High; decline threshold 0.99,93.3,elongated,0,FALSE,0,7,9,Bryaninops,Redeye goby,0,0,1,reef-associated,WaterAssumed,10,very high,harmless,no special ability,0.5
7206,Callogobius maculipinnis,7336,6.800000190734863,3.240000009536743,0.3400000035762787,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,1.0399999618530273,6,21,3,37,8.23756644653591,140.698533931987,26.9,28.1,29,benthic,5.239999771118164,-0.23,25,2.700000047683716,1.1571600437164307,0.8999999761581421,0.5,High; decline threshold 0.99,50.7,elongated,0,FALSE,0,9,9,Callogobius,Ostrich goby,0,0,1,reef-associated,WaterAssumed,13.37,unknown,harmless,no special ability,0.5
7212,Discordipinna griessingeri,7351,3.6600000858306885,3.119999885559082,0.33000001311302185,0.0074130999855697155,0.16899999976158142,3.0899999141693115,0.09019999951124191,1.850000023841858,2,15,2,45,8.51718492961322,188.307134128481,24.7,28.3,29.3,benthic,3,-0.15,25,1.5,0.7078189849853516,0.6000000238418579,0.5,High; decline threshold 0.99,82.5,elongated,0,FALSE,0,7,8,Discordipinna,Spikefin goby,0,0,1,reef-associated,WaterAssumed,10,very high,harmless,no special ability,0.625
7215,Fusigobius neophytus,7354,7.5,2.890000104904175,0.25,0.010232900269329548,0.16699999570846558,3.009999990463257,0.09099999815225601,0.949999988079071,2,13,0,25,11.0287654716424,391.755726440634,24.7,28.2,29.3,benthic,5.760000228881836,-0.24,25,2.9000000953674316,1.2459100484848022,0.8999999761581421,0.5,High; decline threshold 0.99,74.2,fusiform / normal,0,FALSE,0,9,9,Fusigobius,Common fusegoby,0,0,1,reef-associated,WaterAssumed,14.21,very high,harmless,no special ability,0.5005000233650208
7216,Gobiodon histrio,7355,3.5,3.240000009536743,0.41999998688697815,0.019952600821852684,0.17499999701976776,3.009999990463257,0.09049999713897705,1.9299999475479126,2,15,0,20,8.37448581231039,146.427735207108,24.7,28.6,29.3,benthic,2.869999885559082,-0.14,25,1.399999976158142,0.700767993927002,0.6000000238418579,0.5,High; decline threshold 0.99,75.7,short and / or deep,0,FALSE,0,10,10,Gobiodon,Broad-barred goby,0,0,1,reef-associated,Facultative,10,very high,harmless,no special ability,0.5
7218,Oplopomus oplopomus,7361,12.199999809265137,3.3499999046325684,0.3499999940395355,0.010232900269329548,0.16699999570846558,3.009999990463257,0.09099999815225601,0.6100000143051147,1,20,1,30,7.94616116978384,112.169124857551,24.7,27.8,29,benthic,10,-0.35,25,4.599999904632568,1.8624500036239624,1.399999976158142,0.5,High; decline threshold 0.99,40.2,fusiform / normal,0,FALSE,0,10,10,Oplopomus,Spinecheek goby,0,0,1,reef-associated,WaterAssumed,23.74,very high,harmless,no special ability,0.75
7219,Paragobiodon echinocephalus,7362,4,3.130000114440918,0.33000001311302185,0.019952600821852684,0.17499999701976776,3.009999990463257,0.09049999713897705,1.7000000476837158,4,24,0,47,8.45373072545651,179.129951731435,24.7,27.9,29,benthic,3.2899999618530273,-0.16,25,1.600000023841858,0.7599859833717346,0.6000000238418579,0.5,High; decline threshold 0.99,70.2,short and / or deep,0,FALSE,0,8,9,Paragobiodon,Redhead goby,0,0,1,reef-associated,WaterAssumed,10,very high,harmless,no special ability,0.5156000256538391
7220,Paragobiodon xanthosoma,7366,4,3.130000114440918,0.33000001311302185,0.019952600821852684,0.17499999701976776,3.009999990463257,0.09049999713897705,1.7000000476837158,8,36,1,70,8.45373072545651,179.129951731435,25,28.2,29.3,benthic,3.3499999046325684,-0.16,25,1.600000023841858,0.7599859833717346,0.6000000238418579,0.5,High; decline threshold 0.99,70.2,short and / or deep,0,FALSE,0,8,10,Paragobiodon,Emerald coral goby,0,0,1,reef-associated,WaterAssumed,10,very high,harmless,no special ability,0.5156000256538391
7221,Priolepis cincta,7367,7.769999980926514,3.259999990463257,0.3400000035762787,0.008709640242159367,0.11800000071525574,3.0399999618530273,0.07289999723434448,0.9200000166893005,1,30,1,70,8.18895417689248,132.909608534987,24.8,27.7,29,benthic,5.679999828338623,-0.25,25,3,1.3012100458145142,1,0.5,High; decline threshold 0.99,45,fusiform / normal,0,FALSE,0,11,11,Priolepis,Banded reef goby,0,1,1,reef-associated,WaterAssumed,14.62,very high,harmless,no special ability,0.5
